window,actor,metric,value,centrality_method
buildup_mar,GULF_STATES,betweenness_centrality,0.0,exact
buildup_mar,DEMOCRATS,betweenness_centrality,0.0,exact
buildup_mar,BAHRAIN,betweenness_centrality,0.0,exact
buildup_mar,OMAN,closeness_centrality,0.7652905198776758,exact
buildup_mar,NETANYAHU,closeness_centrality,0.9588122605363983,exact
buildup_mar,ARAGHCHI,closeness_centrality,0.9813725490196078,exact
buildup_mar,US_SENATE,closeness_centrality,0.0,exact
buildup_mar,REPUBLICANS,closeness_centrality,1.0050200803212852,exact
buildup_mar,WITKOFF,closeness_centrality,0.9372659176029963,exact
buildup_mar,SYRIA,closeness_centrality,0.9372659176029963,exact
buildup_mar,GAZA,closeness_centrality,1.0050200803212852,exact
buildup_mar,IRAQ,closeness_centrality,0.9372659176029963,exact
buildup_mar,UK,closeness_centrality,0.9813725490196078,exact
buildup_mar,UKRAINE,closeness_centrality,0.9166666666666666,exact
buildup_mar,VANCE,closeness_centrality,0.8259075907590759,exact
buildup_mar,UAE,closeness_centrality,0.9372659176029963,exact
buildup_mar,LEBANON,closeness_centrality,0.7652905198776758,exact
buildup_mar,IAEA,closeness_centrality,0.9166666666666666,exact
buildup_mar,NATO,closeness_centrality,0.8259075907590759,exact
buildup_mar,RUBIO,closeness_centrality,0.9372659176029963,exact
buildup_mar,GERMANY,closeness_centrality,0.8259075907590759,exact
buildup_mar,HEGSETH,closeness_centrality,0.8259075907590759,exact
buildup_mar,HEZBOLLAH,closeness_centrality,0.9372659176029963,exact
buildup_mar,PUTIN,closeness_centrality,0.9813725490196078,exact
buildup_mar,SAUDI_ARABIA,closeness_centrality,0.8780701754385964,exact
buildup_mar,KHAMENEI,closeness_centrality,1.0050200803212852,exact
buildup_mar,IRAN,closeness_centrality,1.0050200803212852,exact
buildup_mar,BIDEN,closeness_centrality,0.9166666666666666,exact
buildup_mar,RUSSIA,closeness_centrality,1.0050200803212852,exact
buildup_mar,HOUTHIS,closeness_centrality,1.0050200803212852,exact
buildup_mar,CHINA,closeness_centrality,1.0050200803212852,exact
buildup_mar,OBAMA,closeness_centrality,0.9372659176029963,exact
buildup_mar,US_CONGRESS,closeness_centrality,0.7009803921568627,exact
buildup_mar,HAMAS,closeness_centrality,1.0050200803212852,exact
buildup_mar,EU,closeness_centrality,0.8259075907590759,exact
buildup_mar,YEMEN,closeness_centrality,1.0050200803212852,exact
buildup_mar,PEZESHKIAN,closeness_centrality,0.9372659176029963,exact
buildup_mar,FRANCE,closeness_centrality,0.8259075907590759,exact
buildup_mar,ISRAEL,closeness_centrality,1.0050200803212852,exact
buildup_mar,UN_SECURITY_COUNCIL,closeness_centrality,0.0,exact
buildup_mar,TRUMP,closeness_centrality,1.0050200803212852,exact
buildup_mar,USA,closeness_centrality,1.0050200803212852,exact
buildup_mar,QATAR,closeness_centrality,0.7652905198776758,exact
buildup_mar,GROSSI,closeness_centrality,0.7253623188405797,exact
buildup_mar,GULF_STATES,closeness_centrality,0.0,exact
buildup_mar,DEMOCRATS,closeness_centrality,0.7253623188405797,exact
buildup_mar,BAHRAIN,closeness_centrality,0.0,exact
buildup_mar,OMAN,eigenvector_katz,0.05129717860155905,katz_fallback
buildup_mar,NETANYAHU,eigenvector_katz,0.05313734656401839,katz_fallback
buildup_mar,ARAGHCHI,eigenvector_katz,0.05360941067888832,katz_fallback
buildup_mar,US_SENATE,eigenvector_katz,0.04660418051154098,katz_fallback
buildup_mar,REPUBLICANS,eigenvector_katz,0.05007963569189658,katz_fallback
buildup_mar,WITKOFF,eigenvector_katz,0.06078763868780685,katz_fallback
buildup_mar,SYRIA,eigenvector_katz,0.04798713638425929,katz_fallback
buildup_mar,GAZA,eigenvector_katz,0.06958927007886677,katz_fallback
buildup_mar,IRAQ,eigenvector_katz,0.05173532932292881,katz_fallback
buildup_mar,UK,eigenvector_katz,0.05168857658692204,katz_fallback
buildup_mar,UKRAINE,eigenvector_katz,0.07508674458318063,katz_fallback
buildup_mar,VANCE,eigenvector_katz,0.0476503949008434,katz_fallback
buildup_mar,UAE,eigenvector_katz,0.04988148309528985,katz_fallback
buildup_mar,LEBANON,eigenvector_katz,0.04744925816501133,katz_fallback
buildup_mar,IAEA,eigenvector_katz,0.05594493303809434,katz_fallback
buildup_mar,NATO,eigenvector_katz,0.0476503949008434,katz_fallback
buildup_mar,RUBIO,eigenvector_katz,0.050994715575670105,katz_fallback
buildup_mar,GERMANY,eigenvector_katz,0.049797284544149265,katz_fallback
buildup_mar,HEGSETH,eigenvector_katz,0.04954168694361617,katz_fallback
buildup_mar,HEZBOLLAH,eigenvector_katz,0.05046039951950789,katz_fallback
buildup_mar,PUTIN,eigenvector_katz,0.05970879735430262,katz_fallback
buildup_mar,SAUDI_ARABIA,eigenvector_katz,0.05080139965788139,katz_fallback
buildup_mar,KHAMENEI,eigenvector_katz,0.09748363780139499,katz_fallback
buildup_mar,IRAN,eigenvector_katz,0.4677100008486889,katz_fallback
buildup_mar,BIDEN,eigenvector_katz,0.05403354829780218,katz_fallback
buildup_mar,RUSSIA,eigenvector_katz,0.10953279281688545,katz_fallback
buildup_mar,HOUTHIS,eigenvector_katz,0.0870679823996608,katz_fallback
buildup_mar,CHINA,eigenvector_katz,0.07417927069958212,katz_fallback
buildup_mar,OBAMA,eigenvector_katz,0.05921450451345458,katz_fallback
buildup_mar,US_CONGRESS,eigenvector_katz,0.04700645398320509,katz_fallback
buildup_mar,HAMAS,eigenvector_katz,0.06317530011698222,katz_fallback
buildup_mar,EU,eigenvector_katz,0.04785153163667546,katz_fallback
buildup_mar,YEMEN,eigenvector_katz,0.07115661428942686,katz_fallback
buildup_mar,PEZESHKIAN,eigenvector_katz,0.07662229051159791,katz_fallback
buildup_mar,FRANCE,eigenvector_katz,0.05046771284272328,katz_fallback
buildup_mar,ISRAEL,eigenvector_katz,0.10864302740313964,katz_fallback
buildup_mar,UN_SECURITY_COUNCIL,eigenvector_katz,0.04660418051154098,katz_fallback
buildup_mar,TRUMP,eigenvector_katz,0.34342084527704014,katz_fallback
buildup_mar,USA,eigenvector_katz,0.247578687446418,katz_fallback
buildup_mar,QATAR,eigenvector_katz,0.049285893705837025,katz_fallback
buildup_mar,GROSSI,eigenvector_katz,0.048138353026477725,katz_fallback
buildup_mar,GULF_STATES,eigenvector_katz,0.04660418051154098,katz_fallback
buildup_mar,DEMOCRATS,eigenvector_katz,0.047626962188165464,katz_fallback
buildup_mar,BAHRAIN,eigenvector_katz,0.04660418051154098,katz_fallback
buildup_apr,OMAN,degree_centrality,1.0,exact
buildup_apr,NETANYAHU,degree_centrality,1.0,exact
buildup_apr,ARAGHCHI,degree_centrality,0.8,exact
buildup_apr,US_SENATE,degree_centrality,0.6000000000000001,exact
buildup_apr,REPUBLICANS,degree_centrality,0.8,exact
buildup_apr,WITKOFF,degree_centrality,0.8,exact
buildup_apr,SYRIA,degree_centrality,1.0,exact
buildup_apr,GAZA,degree_centrality,1.0,exact
buildup_apr,IRAQ,degree_centrality,1.0,exact
buildup_apr,UK,degree_centrality,0.8,exact
buildup_apr,UKRAINE,degree_centrality,1.0,exact
buildup_apr,VANCE,degree_centrality,0.4,exact
buildup_apr,UAE,degree_centrality,0.2,exact
buildup_apr,LEBANON,degree_centrality,1.0,exact
buildup_apr,IAEA,degree_centrality,0.8,exact
buildup_apr,NATO,degree_centrality,0.2,exact
buildup_apr,RUBIO,degree_centrality,0.8,exact
buildup_apr,GERMANY,degree_centrality,0.6000000000000001,exact
buildup_apr,HEGSETH,degree_centrality,1.0,exact
buildup_apr,HEZBOLLAH,degree_centrality,1.0,exact
buildup_apr,PUTIN,degree_centrality,0.6000000000000001,exact
buildup_apr,SAUDI_ARABIA,degree_centrality,0.8,exact
buildup_apr,KHAMENEI,degree_centrality,1.0,exact
buildup_apr,IRAN,degree_centrality,1.0,exact
buildup_apr,BIDEN,degree_centrality,0.6000000000000001,exact
buildup_apr,RUSSIA,degree_centrality,1.0,exact
buildup_apr,HOUTHIS,degree_centrality,1.0,exact
buildup_apr,CHINA,degree_centrality,1.0,exact
buildup_apr,OBAMA,degree_centrality,1.0,exact
buildup_apr,US_CONGRESS,degree_centrality,0.4,exact
buildup_apr,HAMAS,degree_centrality,1.0,exact
buildup_apr,EU,degree_centrality,0.8,exact
buildup_apr,YEMEN,degree_centrality,0.8,exact
buildup_apr,PEZESHKIAN,degree_centrality,0.8,exact
buildup_apr,FRANCE,degree_centrality,0.6000000000000001,exact
buildup_apr,ISRAEL,degree_centrality,1.0,exact
buildup_apr,UN_SECURITY_COUNCIL,degree_centrality,0.2,exact
buildup_apr,TRUMP,degree_centrality,1.0,exact
buildup_apr,USA,degree_centrality,1.0,exact
buildup_apr,QATAR,degree_centrality,0.4,exact
buildup_apr,GROSSI,degree_centrality,0.8,exact
buildup_apr,GULF_STATES,degree_centrality,0.2,exact
buildup_apr,DEMOCRATS,degree_centrality,0.8,exact
buildup_apr,BAHRAIN,degree_centrality,0.4,exact
buildup_apr,OMAN,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,NETANYAHU,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,ARAGHCHI,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,US_SENATE,betweenness_centrality,0.0009473607001490518,exact
buildup_apr,REPUBLICANS,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,WITKOFF,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,SYRIA,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,GAZA,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,IRAQ,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,UK,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,UKRAINE,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,VANCE,betweenness_centrality,0.00011167043140298754,exact
buildup_apr,UAE,betweenness_centrality,0.0,exact
buildup_apr,LEBANON,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,IAEA,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,NATO,betweenness_centrality,0.0,exact
buildup_apr,RUBIO,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,GERMANY,betweenness_centrality,0.0006363558120747334,exact
buildup_apr,HEGSETH,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,HEZBOLLAH,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,PUTIN,betweenness_centrality,0.0006363558120747334,exact
buildup_apr,SAUDI_ARABIA,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,KHAMENEI,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,IRAN,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,BIDEN,betweenness_centrality,0.0007274563690212411,exact
buildup_apr,RUSSIA,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,HOUTHIS,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,CHINA,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,OBAMA,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,US_CONGRESS,betweenness_centrality,0.00035679062859967796,exact
buildup_apr,HAMAS,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,EU,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,YEMEN,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,PEZESHKIAN,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,FRANCE,betweenness_centrality,0.0006363558120747334,exact
buildup_apr,ISRAEL,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,UN_SECURITY_COUNCIL,betweenness_centrality,0.0,exact
buildup_apr,TRUMP,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,USA,betweenness_centrality,0.0031654892043469275,exact
buildup_apr,QATAR,betweenness_centrality,0.00011167043140298754,exact
buildup_apr,GROSSI,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,GULF_STATES,betweenness_centrality,0.0,exact
buildup_apr,DEMOCRATS,betweenness_centrality,0.0015082516479151312,exact
buildup_apr,BAHRAIN,betweenness_centrality,0.00011167043140298754,exact
buildup_apr,OMAN,closeness_centrality,1.0,exact
buildup_apr,NETANYAHU,closeness_centrality,1.0,exact
buildup_apr,ARAGHCHI,closeness_centrality,0.978494623655914,exact
buildup_apr,US_SENATE,closeness_centrality,0.9578947368421052,exact
buildup_apr,REPUBLICANS,closeness_centrality,0.978494623655914,exact
buildup_apr,WITKOFF,closeness_centrality,0.978494623655914,exact
buildup_apr,SYRIA,closeness_centrality,1.0,exact
buildup_apr,GAZA,closeness_centrality,1.0,exact
buildup_apr,IRAQ,closeness_centrality,1.0,exact
buildup_apr,UK,closeness_centrality,0.978494623655914,exact
buildup_apr,UKRAINE,closeness_centrality,1.0,exact
buildup_apr,VANCE,closeness_centrality,0.900990099009901,exact
buildup_apr,UAE,closeness_centrality,0.883495145631068,exact
buildup_apr,LEBANON,closeness_centrality,1.0,exact
buildup_apr,IAEA,closeness_centrality,0.978494623655914,exact
buildup_apr,NATO,closeness_centrality,0.7913043478260869,exact
buildup_apr,RUBIO,closeness_centrality,0.978494623655914,exact
buildup_apr,GERMANY,closeness_centrality,0.9381443298969072,exact
buildup_apr,HEGSETH,closeness_centrality,1.0,exact
buildup_apr,HEZBOLLAH,closeness_centrality,1.0,exact
buildup_apr,PUTIN,closeness_centrality,0.9381443298969072,exact
buildup_apr,SAUDI_ARABIA,closeness_centrality,0.978494623655914,exact
buildup_apr,KHAMENEI,closeness_centrality,1.0,exact
buildup_apr,IRAN,closeness_centrality,1.0,exact
buildup_apr,BIDEN,closeness_centrality,0.9381443298969072,exact
buildup_apr,RUSSIA,closeness_centrality,1.0,exact
buildup_apr,HOUTHIS,closeness_centrality,1.0,exact
buildup_apr,CHINA,closeness_centrality,1.0,exact
buildup_apr,OBAMA,closeness_centrality,1.0,exact
buildup_apr,US_CONGRESS,closeness_centrality,0.9191919191919192,exact
buildup_apr,HAMAS,closeness_centrality,1.0,exact
buildup_apr,EU,closeness_centrality,0.978494623655914,exact
buildup_apr,YEMEN,closeness_centrality,0.978494623655914,exact
buildup_apr,PEZESHKIAN,closeness_centrality,0.978494623655914,exact
buildup_apr,FRANCE,closeness_centrality,0.9381443298969072,exact
buildup_apr,ISRAEL,closeness_centrality,1.0,exact
buildup_apr,UN_SECURITY_COUNCIL,closeness_centrality,0.883495145631068,exact
buildup_apr,TRUMP,closeness_centrality,1.0,exact
buildup_apr,USA,closeness_centrality,1.0,exact
buildup_apr,QATAR,closeness_centrality,0.900990099009901,exact
buildup_apr,GROSSI,closeness_centrality,0.978494623655914,exact
buildup_apr,GULF_STATES,closeness_centrality,0.7777777777777778,exact
buildup_apr,DEMOCRATS,closeness_centrality,0.978494623655914,exact
buildup_apr,BAHRAIN,closeness_centrality,0.900990099009901,exact
buildup_apr,OMAN,eigenvector_katz,0.07885766372350962,katz_fallback
buildup_apr,NETANYAHU,eigenvector_katz,0.06579378101886779,katz_fallback
buildup_apr,ARAGHCHI,eigenvector_katz,0.06696964570137155,katz_fallback
buildup_apr,US_SENATE,eigenvector_katz,0.0474525136655961,katz_fallback
buildup_apr,REPUBLICANS,eigenvector_katz,0.05094147970232469,katz_fallback
buildup_apr,WITKOFF,eigenvector_katz,0.08905818782775177,katz_fallback
buildup_apr,SYRIA,eigenvector_katz,0.049757957482899254,katz_fallback
buildup_apr,GAZA,eigenvector_katz,0.05935123204588273,katz_fallback
buildup_apr,IRAQ,eigenvector_katz,0.049476602822193294,katz_fallback
buildup_apr,UK,eigenvector_katz,0.05211634921380434,katz_fallback
buildup_apr,UKRAINE,eigenvector_katz,0.0664278868747863,katz_fallback
buildup_apr,VANCE,eigenvector_katz,0.04786409594418571,katz_fallback
buildup_apr,UAE,eigenvector_katz,0.04696738482265089,katz_fallback
buildup_apr,LEBANON,eigenvector_katz,0.05137374378400923,katz_fallback
buildup_apr,IAEA,eigenvector_katz,0.0634835711065829,katz_fallback
buildup_apr,NATO,eigenvector_katz,0.046969419935030676,katz_fallback
buildup_apr,RUBIO,eigenvector_katz,0.05473986816136461,katz_fallback
buildup_apr,GERMANY,eigenvector_katz,0.05127270033726145,katz_fallback
buildup_apr,HEGSETH,eigenvector_katz,0.04954003960970215,katz_fallback
buildup_apr,HEZBOLLAH,eigenvector_katz,0.05702708406243997,katz_fallback
buildup_apr,PUTIN,eigenvector_katz,0.05113744398576715,katz_fallback
buildup_apr,SAUDI_ARABIA,eigenvector_katz,0.05688569277082791,katz_fallback
buildup_apr,KHAMENEI,eigenvector_katz,0.06480491321005996,katz_fallback
buildup_apr,IRAN,eigenvector_katz,0.5051628425219244,katz_fallback
buildup_apr,BIDEN,eigenvector_katz,0.05077067791159632,katz_fallback
buildup_apr,RUSSIA,eigenvector_katz,0.07507675239280043,katz_fallback
buildup_apr,HOUTHIS,eigenvector_katz,0.06960707284386142,katz_fallback
buildup_apr,CHINA,eigenvector_katz,0.06068389790942085,katz_fallback
buildup_apr,OBAMA,eigenvector_katz,0.07615407904281613,katz_fallback
buildup_apr,US_CONGRESS,eigenvector_katz,0.04751342044958759,katz_fallback
buildup_apr,HAMAS,eigenvector_katz,0.06151531037706526,katz_fallback
buildup_apr,EU,eigenvector_katz,0.05381129265384635,katz_fallback
buildup_apr,YEMEN,eigenvector_katz,0.0598597930143932,katz_fallback
buildup_apr,PEZESHKIAN,eigenvector_katz,0.05049933080346179,katz_fallback
buildup_apr,FRANCE,eigenvector_katz,0.05329732406242338,katz_fallback
buildup_apr,ISRAEL,eigenvector_katz,0.13682126387471147,katz_fallback
buildup_apr,UN_SECURITY_COUNCIL,eigenvector_katz,0.04696738482265089,katz_fallback
buildup_apr,TRUMP,eigenvector_katz,0.2579347679697197,katz_fallback
buildup_apr,USA,eigenvector_katz,0.2753623980136729,katz_fallback
buildup_apr,QATAR,eigenvector_katz,0.04746666619126531,katz_fallback
buildup_apr,GROSSI,eigenvector_katz,0.054232004907081015,katz_fallback
buildup_apr,GULF_STATES,eigenvector_katz,0.046904442926279606,katz_fallback
buildup_apr,DEMOCRATS,eigenvector_katz,0.04950463943894921,katz_fallback
buildup_apr,BAHRAIN,eigenvector_katz,0.04753124169844277,katz_fallback
buildup_may,OMAN,degree_centrality,0.8,exact
buildup_may,NETANYAHU,degree_centrality,1.0,exact
buildup_may,ARAGHCHI,degree_centrality,1.0,exact
buildup_may,US_SENATE,degree_centrality,0.6000000000000001,exact
buildup_may,REPUBLICANS,degree_centrality,1.0,exact
buildup_may,WITKOFF,degree_centrality,1.0,exact
buildup_may,SYRIA,degree_centrality,0.8,exact
buildup_may,GAZA,degree_centrality,1.0,exact
buildup_may,IRAQ,degree_centrality,0.4,exact
buildup_may,UK,degree_centrality,0.8,exact
buildup_may,UKRAINE,degree_centrality,1.0,exact
buildup_may,VANCE,degree_centrality,0.8,exact
buildup_may,UAE,degree_centrality,0.8,exact
buildup_may,LEBANON,degree_centrality,0.4,exact
buildup_may,IAEA,degree_centrality,0.8,exact
buildup_may,NATO,degree_centrality,0.4,exact
buildup_may,RUBIO,degree_centrality,0.8,exact
buildup_may,GERMANY,degree_centrality,0.8,exact
buildup_may,HEGSETH,degree_centrality,0.4,exact
buildup_may,HEZBOLLAH,degree_centrality,0.6000000000000001,exact
buildup_may,PUTIN,degree_centrality,0.6000000000000001,exact
buildup_may,SAUDI_ARABIA,degree_centrality,1.0,exact
buildup_may,KHAMENEI,degree_centrality,1.0,exact
buildup_may,IRAN,degree_centrality,1.0,exact
buildup_may,BIDEN,degree_centrality,0.6000000000000001,exact
buildup_may,RUSSIA,degree_centrality,1.0,exact
buildup_may,HOUTHIS,degree_centrality,1.0,exact
buildup_may,CHINA,degree_centrality,0.8,exact
buildup_may,OBAMA,degree_centrality,0.6000000000000001,exact
buildup_may,US_CONGRESS,degree_centrality,0.8,exact
buildup_may,HAMAS,degree_centrality,0.8,exact
buildup_may,EU,degree_centrality,0.8,exact
buildup_may,YEMEN,degree_centrality,1.0,exact
buildup_may,PEZESHKIAN,degree_centrality,0.8,exact
buildup_may,FRANCE,degree_centrality,0.0,exact
buildup_may,ISRAEL,degree_centrality,1.0,exact
buildup_may,UN_SECURITY_COUNCIL,degree_centrality,0.0,exact
buildup_may,TRUMP,degree_centrality,1.0,exact
buildup_may,USA,degree_centrality,1.0,exact
buildup_may,QATAR,degree_centrality,0.6000000000000001,exact
buildup_may,GROSSI,degree_centrality,0.8,exact
buildup_may,GULF_STATES,degree_centrality,0.6000000000000001,exact
buildup_may,DEMOCRATS,degree_centrality,0.6000000000000001,exact
buildup_may,BAHRAIN,degree_centrality,0.0,exact
buildup_may,OMAN,betweenness_centrality,0.0008578459019572659,exact
buildup_may,NETANYAHU,betweenness_centrality,0.0028929417254693513,exact
buildup_may,ARAGHCHI,betweenness_centrality,0.0028929417254693513,exact
buildup_may,US_SENATE,betweenness_centrality,0.00028961275057906897,exact
buildup_may,REPUBLICANS,betweenness_centrality,0.0028929417254693513,exact
buildup_may,WITKOFF,betweenness_centrality,0.0028929417254693513,exact
buildup_may,SYRIA,betweenness_centrality,0.0008578459019572659,exact
buildup_may,GAZA,betweenness_centrality,0.0028929417254693513,exact
buildup_may,IRAQ,betweenness_centrality,0.00047243073026269046,exact
buildup_may,UK,betweenness_centrality,0.0008578459019572659,exact
buildup_may,UKRAINE,betweenness_centrality,0.0028929417254693513,exact
buildup_may,VANCE,betweenness_centrality,0.0008578459019572659,exact
buildup_may,UAE,betweenness_centrality,0.0008578459019572659,exact
buildup_may,LEBANON,betweenness_centrality,5.9451331293730815e-05,exact
buildup_may,IAEA,betweenness_centrality,0.0008578459019572659,exact
buildup_may,NATO,betweenness_centrality,0.00012114703596435771,exact
buildup_may,RUBIO,betweenness_centrality,0.0008578459019572659,exact
buildup_may,GERMANY,betweenness_centrality,0.0008578459019572659,exact
buildup_may,HEGSETH,betweenness_centrality,0.00017132199442955595,exact
buildup_may,HEZBOLLAH,betweenness_centrality,0.0004008286742368165,exact
buildup_may,PUTIN,betweenness_centrality,0.00028961275057906897,exact
buildup_may,SAUDI_ARABIA,betweenness_centrality,0.0028929417254693513,exact
buildup_may,KHAMENEI,betweenness_centrality,0.0028929417254693513,exact
buildup_may,IRAN,betweenness_centrality,0.0028929417254693513,exact
buildup_may,BIDEN,betweenness_centrality,0.00028961275057906897,exact
buildup_may,RUSSIA,betweenness_centrality,0.0028929417254693513,exact
buildup_may,HOUTHIS,betweenness_centrality,0.0028929417254693513,exact
