article_id,window,links_A,mil_A,links_B,mil_B,share_A,share_B,phase
0175,buildup_apr,15,3,7,1,0.2,0.14285714285714285,buildup
0176,buildup_apr,33,9,12,3,0.2727272727272727,0.25,buildup
0177,buildup_apr,19,4,5,2,0.21052631578947367,0.4,buildup
0178,buildup_apr,22,2,10,1,0.09090909090909091,0.1,buildup
0179,buildup_apr,20,7,10,3,0.35,0.3,buildup
0180,buildup_apr,16,4,7,1,0.25,0.14285714285714285,buildup
0181,buildup_apr,7,0,5,0,0.0,0.0,buildup
0182,buildup_apr,23,7,8,1,0.30434782608695654,0.125,buildup
0183,buildup_apr,23,5,11,3,0.21739130434782608,0.2727272727272727,buildup
0184,buildup_apr,18,3,11,2,0.16666666666666666,0.18181818181818182,buildup
0185,buildup_apr,15,3,9,2,0.2,0.2222222222222222,buildup
0186,buildup_apr,54,40,26,21,0.7407407407407407,0.8076923076923077,buildup
0187,buildup_apr,12,0,3,0,0.0,0.0,buildup
0188,buildup_apr,18,2,7,1,0.1111111111111111,0.14285714285714285,buildup
0189,buildup_apr,11,4,5,1,0.36363636363636365,0.2,buildup
0190,buildup_apr,19,3,11,1,0.15789473684210525,0.09090909090909091,buildup
0191,buildup_apr,27,5,14,3,0.18518518518518517,0.21428571428571427,buildup
0192,buildup_apr,13,0,5,0,0.0,0.0,buildup
0193,buildup_apr,13,2,6,1,0.15384615384615385,0.16666666666666666,buildup
0194,buildup_apr,13,0,5,0,0.0,0.0,buildup
0195,buildup_apr,18,7,10,5,0.3888888888888889,0.5,buildup
0196,buildup_apr,18,7,10,5,0.3888888888888889,0.5,buildup
0197,buildup_apr,5,1,4,1,0.2,0.25,buildup
0198,buildup_apr,8,0,6,0,0.0,0.0,buildup
0199,buildup_apr,11,2,5,1,0.18181818181818182,0.2,buildup
0200,buildup_apr,26,8,18,6,0.3076923076923077,0.3333333333333333,buildup
0201,buildup_apr,29,11,13,5,0.3793103448275862,0.38461538461538464,buildup
0202,buildup_apr,43,8,21,4,0.18604651162790697,0.19047619047619047,buildup
0203,buildup_apr,49,6,25,4,0.12244897959183673,0.16,buildup
0204,buildup_apr,50,8,20,2,0.16,0.1,buildup
0205,buildup_apr,8,0,3,0,0.0,0.0,buildup
0206,buildup_apr,53,8,30,4,0.1509433962264151,0.13333333333333333,buildup
0207,buildup_apr,44,5,27,2,0.11363636363636363,0.07407407407407407,buildup
0208,buildup_apr,16,2,7,1,0.125,0.14285714285714285,buildup
0209,buildup_apr,74,13,30,5,0.17567567567567569,0.16666666666666666,buildup
0210,buildup_apr,52,6,18,2,0.11538461538461539,0.1111111111111111,buildup
0211,buildup_apr,51,6,20,2,0.11764705882352941,0.1,buildup
0212,buildup_apr,25,2,10,1,0.08,0.1,buildup
0213,buildup_may,36,7,17,3,0.19444444444444445,0.17647058823529413,buildup
0214,buildup_apr,51,18,24,7,0.35294117647058826,0.2916666666666667,buildup
0215,buildup_apr,11,3,5,1,0.2727272727272727,0.2,buildup
0216,buildup_apr,79,13,38,6,0.16455696202531644,0.15789473684210525,buildup
0217,buildup_apr,100,15,44,8,0.15,0.18181818181818182,buildup
0218,buildup_apr,49,10,23,5,0.20408163265306123,0.21739130434782608,buildup
0219,buildup_apr,39,7,14,1,0.1794871794871795,0.07142857142857142,buildup
0220,buildup_apr,39,14,14,5,0.358974358974359,0.35714285714285715,buildup
0221,buildup_apr,34,11,24,8,0.3235294117647059,0.3333333333333333,buildup
0222,buildup_apr,84,18,33,7,0.21428571428571427,0.21212121212121213,buildup
0223,buildup_apr,38,7,13,1,0.18421052631578946,0.07692307692307693,buildup
0224,buildup_apr,87,18,34,7,0.20689655172413793,0.20588235294117646,buildup
0225,buildup_apr,71,22,29,8,0.30985915492957744,0.27586206896551724,buildup
0226,buildup_apr,52,13,21,4,0.25,0.19047619047619047,buildup
0227,buildup_apr,70,14,25,5,0.2,0.2,buildup
0228,buildup_apr,72,22,29,8,0.3055555555555556,0.27586206896551724,buildup
0229,buildup_apr,34,3,11,1,0.08823529411764706,0.09090909090909091,buildup
0230,buildup_apr,24,3,9,1,0.125,0.1111111111111111,buildup
0231,buildup_apr,52,13,21,4,0.25,0.19047619047619047,buildup
0232,buildup_apr,52,13,21,4,0.25,0.19047619047619047,buildup
0233,buildup_may,24,2,12,1,0.08333333333333333,0.08333333333333333,buildup
0234,buildup_apr,29,5,18,3,0.1724137931034483,0.16666666666666666,buildup
0235,buildup_apr,21,6,16,5,0.2857142857142857,0.3125,buildup
0236,buildup_apr,16,2,6,1,0.125,0.16666666666666666,buildup
0237,buildup_may,37,6,18,2,0.16216216216216217,0.1111111111111111,buildup
0238,buildup_apr,21,4,11,2,0.19047619047619047,0.18181818181818182,buildup
0239,buildup_apr,23,6,10,3,0.2608695652173913,0.3,buildup
0240,buildup_apr,38,25,14,11,0.6578947368421053,0.7857142857142857,buildup
0241,buildup_apr,17,4,7,2,0.23529411764705882,0.2857142857142857,buildup
0242,buildup_apr,38,25,14,11,0.6578947368421053,0.7857142857142857,buildup
0243,buildup_apr,11,2,7,1,0.18181818181818182,0.14285714285714285,buildup
0244,buildup_apr,27,0,10,0,0.0,0.0,buildup
0245,buildup_apr,18,8,5,2,0.4444444444444444,0.4,buildup
0246,buildup_apr,6,0,3,0,0.0,0.0,buildup
0247,buildup_apr,14,6,6,3,0.42857142857142855,0.5,buildup
0248,buildup_apr,32,7,11,2,0.21875,0.18181818181818182,buildup
0249,buildup_apr,26,5,11,2,0.19230769230769232,0.18181818181818182,buildup
0250,buildup_apr,10,0,6,0,0.0,0.0,buildup
0251,buildup_apr,2,0,1,0,0.0,0.0,buildup
0252,buildup_apr,2,0,1,0,0.0,0.0,buildup
0253,buildup_may,25,7,7,2,0.28,0.2857142857142857,buildup
0254,buildup_apr,24,0,8,0,0.0,0.0,buildup
0255,buildup_may,1,0,1,0,0.0,0.0,buildup
0256,buildup_apr,31,7,17,4,0.22580645161290322,0.23529411764705882,buildup
0257,buildup_apr,31,7,16,4,0.22580645161290322,0.25,buildup
0258,buildup_apr,19,6,9,3,0.3157894736842105,0.3333333333333333,buildup
0259,buildup_apr,41,16,15,5,0.3902439024390244,0.3333333333333333,buildup
0260,buildup_apr,44,17,15,5,0.38636363636363635,0.3333333333333333,buildup
